radius_m,radius_mpc,attractive_acceleration_m_s2,lambda_acceleration_m_s2,net_acceleration_m_s2
7.614952924763471741e+21,2.467838172866725355e-01,-2.288707648962720061e-12,2.488722630877155522e-14,-2.263820422653948351e-12
7.632515995856590078e+21,2.473529976572486910e-01,-2.278186744162315555e-12,2.494462602342376908e-14,-2.253242118138891657e-12
7.650119574286953873e+21,2.479234907812210287e-01,-2.267714202654561767e-12,2.500215812435324088e-14,-2.242712044530208640e-12
7.667763753480385200e+21,2.484952996863142027e-01,-2.257289802119408641e-12,2.505982291689469923e-14,-2.232229979202513778e-12
7.685448627078181159e+21,2.490684274072359761e-01,-2.246913321258786960e-12,2.511762070708708572e-14,-2.221795700551700010e-12
7.703174288937618244e+21,2.496428769856935681e-01,-2.236584539791901738e-12,2.517555180167520836e-14,-2.211408987990226476e-12
7.720940833132438880e+21,2.502186514704092812e-01,-2.226303238450565997e-12,2.523361650811132879e-14,-2.201069621942454715e-12
7.738748353953362084e+21,2.507957539171372652e-01,-2.216069198974537783e-12,2.529181513455684411e-14,-2.190777383839980838e-12
7.756596945908574192e+21,2.513741873886792266e-01,-2.205882204106893121e-12,2.535014798988386145e-14,-2.180532056117009285e-12
7.774486703724232180e+21,2.519539549549008051e-01,-2.195742037589412304e-12,2.540861538367687352e-14,-2.170333422205735484e-12
7.792417722344976417e+21,2.525350596927483093e-01,-2.185648484157983143e-12,2.546721762623441835e-14,-2.160181266531748697e-12
7.810390096934420349e+21,2.531175046862643718e-01,-2.175601329538039762e-12,2.552595502857067283e-14,-2.150075374509469193e-12
7.828403922875663254e+21,2.537012930266047128e-01,-2.165600360440009061e-12,2.558482790241716293e-14,-2.140015532537591895e-12
7.846459295771798798e+21,2.542864278120546273e-01,-2.155645364554781828e-12,2.564383656022437297e-14,-2.130001527994557480e-12
7.864556311446414164e+21,2.548729121480450832e-01,-2.145736130549209689e-12,2.570298131516342118e-14,-2.120033149234046106e-12
7.882695065944105943e+21,2.554607491471694303e-01,-2.135872448061615797e-12,2.576226248112773208e-14,-2.110110185580488099e-12
7.900875655530990797e+21,2.560499419292000534e-01,-2.126054107697327329e-12,2.582168037273468994e-14,-2.100232427324592813e-12
7.919098176695201432e+21,2.566404936211044152e-01,-2.116280901024239490e-12,2.588123530532728905e-14,-2.090399665718912230e-12
7.937362726147424518e+21,2.572324073570623759e-01,-2.106552620568375068e-12,2.594092759497585977e-14,-2.080611692973399306e-12
7.955669400821390377e+21,2.578256862784822356e-01,-2.096869059809494482e-12,2.600075755847969674e-14,-2.070868302251014788e-12
7.974018297874396217e+21,2.584203335340174990e-01,-2.087230013176707442e-12,2.606072551336875651e-14,-2.061169287663338872e-12
7.992409514687828328e+21,2.590163522795840279e-01,-2.077635276044101982e-12,2.612083177790535515e-14,-2.051514444266196599e-12
8.010843148867667493e+21,2.596137456783761954e-01,-2.068084644726411047e-12,2.618107667108583433e-14,-2.041903568055325253e-12
8.029319298245012226e+21,2.602125169008839833e-01,-2.058577916474681104e-12,2.624146051264227160e-14,-2.032336455962038936e-12
8.047838060876604113e+21,2.608126691249099682e-01,-2.049114889471969433e-12,2.630198362304418743e-14,-2.022812905848925448e-12
8.066399535045334270e+21,2.614142055355857530e-01,-2.039695362829063627e-12,2.636264632350020188e-14,-2.013332716505563365e-12
8.085003819260772876e+21,2.620171293253890643e-01,-2.030319136580213209e-12,2.642344893595978266e-14,-2.003895687644253259e-12
8.103651012259701850e+21,2.626214436941610719e-01,-2.020986011678881853e-12,2.648439178311495543e-14,-1.994501619895767084e-12
8.122341213006616068e+21,2.632271518491226536e-01,-2.011695789993531102e-12,2.654547518840196667e-14,-1.985150314805129069e-12
8.141074520694272819e+21,2.638342570048921032e-01,-2.002448274303403689e-12,2.660669947600306654e-14,-1.975841574827400658e-12
8.159851034744199315e+21,2.644427623835017283e-01,-1.993243268294343607e-12,2.666806497084817496e-14,-1.966575203323495321e-12
8.178670854807224320e+21,2.650526712144149477e-01,-1.984080576554630317e-12,2.672957199861662968e-14,-1.957351004556013583e-12
8.197534080764023407e+21,2.656639867345439998e-01,-1.974960004570819420e-12,2.679122088573892182e-14,-1.948168783685080451e-12
8.216440812725628568e+21,2.662767121882664290e-01,-1.965881358723624123e-12,2.685301195939843452e-14,-1.939028346764225676e-12
8.235391151033960890e+21,2.668908508274425162e-01,-1.956844446283805587e-12,2.691494554753311211e-14,-1.929929500736272485e-12
8.254385196262382109e+21,2.675064059114328763e-01,-1.947849075408069740e-12,2.697702197883730613e-14,-1.920872053429232371e-12
8.273423049216207356e+21,2.681233807071153330e-01,-1.938895055135007711e-12,2.703924158276344134e-14,-1.911855813552244320e-12
8.292504810933249376e+21,2.687417784889023498e-01,-1.929982195381034243e-12,2.710160468952379542e-14,-1.902880590691510394e-12
8.311630582684358541e+21,2.693616025387586821e-01,-1.921110306936355188e-12,2.716411163009225023e-14,-1.893946195306262821e-12
8.330800465973948187e+21,2.699828561462183640e-01,-1.912279201460950756e-12,2.722676273620602099e-14,-1.885052438724744823e-12
8.350014562540543017e+21,2.706055426084024162e-01,-1.903488691480577335e-12,2.728955834036746122e-14,-1.876199133140210013e-12
8.369272974357322269e+21,2.712296652300364985e-01,-1.894738590382785075e-12,2.735249877584580765e-14,-1.867386091606939166e-12
8.388575803632648192e+21,2.718552273234680627e-01,-1.886028712412960502e-12,2.741558437667892524e-14,-1.858613128036281630e-12
8.407923152810620748e+21,2.724822322086842830e-01,-1.877358872670379239e-12,2.747881547767512467e-14,-1.849880057192704000e-12
8.427315124571613430e+21,2.731106832133294304e-01,-1.868728887104283357e-12,2.754219241441490101e-14,-1.841186694689868283e-12
8.446751821832818524e+21,2.737405836727225816e-01,-1.860138572509975697e-12,2.760571552325273231e-14,-1.832532856986722981e-12
8.466233347748804952e+21,2.743719369298756039e-01,-1.851587746524922666e-12,2.766938514131887508e-14,-1.823918361383603876e-12
8.485759805712045703e+21,2.750047463355103639e-01,-1.843076227624894601e-12,2.773320160652111867e-14,-1.815343026018373583e-12
8.505331299353480921e+21,2.756390152480769351e-01,-1.834603835120104111e-12,2.779716525754660599e-14,-1.806806669862557467e-12
8.524947932543072600e+21,2.762747470337714728e-01,-1.826170389151369061e-12,2.786127643386365419e-14,-1.798309112717505416e-12
8.544609809390334116e+21,2.769119450665535886e-01,-1.817775710686302810e-12,2.792553547572348071e-14,-1.789850175210579254e-12
8.564317034244903797e+21,2.775506127281647251e-01,-1.809419621515506076e-12,2.798994272416208388e-14,-1.781429678791343995e-12
8.584069711697093329e+21,2.781907534081460298e-01,-1.801101944248784033e-12,2.805449852100203526e-14,-1.773047445727781919e-12
8.603867946578434064e+21,2.788323705038560640e-01,-1.792822502311386643e-12,2.811920320885425296e-14,-1.764703299102532289e-12
8.623711843962246398e+21,2.794754674204892320e-01,-1.784581119940252211e-12,2.818405713111987286e-14,-1.756397062809132287e-12
8.643601509164188172e+21,2.801200475710936000e-01,-1.776377622180282244e-12,2.824906063199204718e-14,-1.748128561548290257e-12
8.663537047742811472e+21,2.807661143765888268e-01,-1.768211834880626008e-12,2.831421405645774622e-14,-1.739897620824168236e-12
8.683518565500140388e+21,2.814136712657849815e-01,-1.760083584690978408e-12,2.837951775029966432e-14,-1.731704066940678835e-12
8.703546168482209989e+21,2.820627216754000299e-01,-1.751992699057908363e-12,2.844497206009797104e-14,-1.723547726997810373e-12
8.723619962979636740e+21,2.827132690500782641e-01,-1.743939006221191224e-12,2.851057733323218243e-14,-1.715428428887959099e-12
8.743740055528198373e+21,2.833653168424090651e-01,-1.735922335210158961e-12,2.857633391788303844e-14,-1.707346001292275941e-12
8.763906552909370753e+21,2.840188685129444446e-01,-1.727942515840079424e-12,2.864224216303427949e-14,-1.699300273677045170e-12
8.784119562150917177e+21,2.846739275302179739e-01,-1.719999378708535821e-12,2.870830241847456809e-14,-1.691291076290061241e-12
8.804379190527453561e+21,2.853304973707631587e-01,-1.712092755191831831e-12,2.877451503479932535e-14,-1.683318240157032499e-12
8.824685545561002082e+21,2.859885815191314240e-01,-1.704222477441417113e-12,2.884088036341255480e-14,-1.675381597078004470e-12
8.845038735021583630e+21,2.866481834679113216e-01,-1.696388378380316664e-12,2.890739875652876091e-14,-1.667480979623787998e-12
8.865438866927769354e+21,2.873093067177463489e-01,-1.688590291699590862e-12,2.897407056717476031e-14,-1.659616221132416064e-12
8.885886049547269964e+21,2.879719547773539889e-01,-1.680828051854799551e-12,2.904089614919161294e-14,-1.651787155705607869e-12
8.906380391397508252e+21,2.886361311635444182e-01,-1.673101494062487937e-12,2.910787585723650264e-14,-1.643993618205251498e-12
8.926922001246179033e+21,2.893018394012386030e-01,-1.665410454296694702e-12,2.917501004678452952e-14,-1.636235444249910216e-12
8.947510988111842640e+21,2.899690830234874506e-01,-1.657754769285464147e-12,2.924229907413068521e-14,-1.628512470211333405e-12
8.968147461264506880e+21,2.906378655714907389e-01,-1.650134276507378138e-12,2.930974329639173983e-14,-1.620824533210986481e-12
8.988831530226189074e+21,2.913081905946153238e-01,-1.642548814188113491e-12,2.937734307150809109e-14,-1.613171471116605456e-12
9.009563304771508503e+21,2.919800616504143465e-01,-1.634998221297002583e-12,2.944509875824568910e-14,-1.605553122538756951e-12
9.030342894928275702e+21,2.926534823046462730e-01,-1.627482337543613163e-12,2.951301071619794857e-14,-1.597969326827415164e-12
9.051170410978059747e+21,2.933284561312933802e-01,-1.620001003374351371e-12,2.958107930578764210e-14,-1.590419924068563691e-12
9.072045963456789086e+21,2.940049867125811289e-01,-1.612554059969068808e-12,2.964930488826882494e-14,-1.582904755080799964e-12
9.092969663155325108e+21,2.946830776389968154e-01,-1.605141349237696254e-12,2.971768782572872832e-14,-1.575423661411967557e-12
9.113941621120058786e+21,2.953627325093088896e-01,-1.597762713816883047e-12,2.978622848108972212e-14,-1.567976485335793343e-12
9.134961948653501022e+21,2.960439549305860507e-01,-1.590417997066658270e-12,2.985492721811120180e-14,-1.560563069848547069e-12
9.156030757314865660e+21,2.967267485182162323e-01,-1.583107043067106683e-12,2.992378440139153849e-14,-1.553183258665715056e-12
9.177148158920666120e+21,2.974111168959258089e-01,-1.575829696615056764e-12,2.999280039637001009e-14,-1.545836896218686842e-12
9.198314265545315189e+21,2.980970636957991360e-01,-1.568585803220785520e-12,3.006197556932875771e-14,-1.538523827651456750e-12
9.219529189521702781e+21,2.987845925582972573e-01,-1.561375209104742684e-12,3.013131028739467885e-14,-1.531243898817348087e-12
9.240793043441807262e+21,2.994737071322777222e-01,-1.554197761194282582e-12,3.020080491854142803e-14,-1.523996956275741179e-12
9.262105940157294182e+21,3.001644110750139038e-01,-1.547053307120413166e-12,3.027045983159136679e-14,-1.516782847288821793e-12
9.283467992780100338e+21,3.008567080522139836e-01,-1.539941695214566257e-12,3.034027539621748856e-14,-1.509601419818348756e-12
9.304879314683044037e+21,3.015506017380408799e-01,-1.532862774505376064e-12,3.041025198294537500e-14,-1.502452522522430657e-12
9.326340019500437471e+21,3.022460958151317323e-01,-1.525816394715468604e-12,3.048038996315525969e-14,-1.495336004752313250e-12
9.347850221128658190e+21,3.029431939746168312e-01,-1.518802406258283243e-12,3.055068970908382039e-14,-1.488251716549199372e-12
9.369410033726792925e+21,3.036418999161402121e-01,-1.511820660234883722e-12,3.062115159382635002e-14,-1.481199508641057353e-12
9.391019571717213258e+21,3.043422173478783632e-01,-1.504871008430807163e-12,3.069177599133860571e-14,-1.474179232439468601e-12
9.412678949786191135e+21,3.050441499865602646e-01,-1.497953303312915485e-12,3.076256327643880940e-14,-1.467190740036476600e-12
9.434388282884522770e+21,3.057477015574874835e-01,-1.491067398026257333e-12,3.083351382480973037e-14,-1.460233884201447622e-12
9.456147686228116898e+21,3.064528757945533255e-01,-1.484213146390958879e-12,3.090462801300054703e-14,-1.453308518377958301e-12
9.477957275298610282e+21,3.071596764402628188e-01,-1.477390402899117855e-12,3.097590621842891682e-14,-1.446414496680688856e-12
9.499817165844000014e+21,3.078681072457529755e-01,-1.470599022711709906e-12,3.104734881938301466e-14,-1.439551673892326822e-12
9.521727473879231758e+21,3.085781719708122761e-01,-1.463838861655521801e-12,3.111895619502344515e-14,-1.432719905460498438e-12
9.543688315686828900e+21,3.092898743839005427e-01,-1.457109776220084244e-12,3.119072872538531252e-14,-1.425919047494698837e-12
9.565699807817517498e+21,3.100032182621695331e-01,-1.450411623554626891e-12,3.126266679138027803e-14,-1.419148956763246657e-12
9.587762067090817679e+21,3.107182073914822040e-01,-1.443744261465051148e-12,3.133477077479846578e-14,-1.412409490690252601e-12
9.609875210595704242e+21,3.114348455664336379e-01,-1.437107548410899934e-12,3.140704105831063372e-14,-1.405700507352589395e-12
9.632039355691183374e+21,3.121531365903703059e-01,-1.430501343502367228e-12,3.147947802547005426e-14,-1.399021865476897105e-12
9.654254620006944866e+21,3.128730842754108843e-01,-1.423925506497296512e-12,3.155208206071466001e-14,-1.392373424436581770e-12
9.676521121443989160e+21,3.135946924424664051e-01,-1.417379897798205261e-12,3.162485354936906952e-14,-1.385755044248836267e-12
9.698838978175227134e+21,3.143179649212602400e-01,-1.410864378449326806e-12,3.169779287764657525e-14,-1.379166585571680149e-12
9.721208308646130221e+21,3.150429055503486397e-01,-1.404378810133655423e-12,3.177090043265123876e-14,-1.372607909701004127e-12
9.743629231575353262e+21,3.157695181771411619e-01,-1.397923055170010810e-12,3.184417660237994810e-14,-1.366078878567630919e-12
9.766101865955355263e+21,3.164978066579208771e-01,-1.391496976510117515e-12,3.191762177572443723e-14,-1.359579354734393052e-12
9.788626331053049512e+21,3.172277748578650192e-01,-1.385100437735692024e-12,3.199123634247341916e-14,-1.353109201393218548e-12
9.811202746410418045e+21,3.179594266510655798e-01,-1.378733303055550464e-12,3.206502069331458015e-14,-1.346668282362235790e-12
9.833831231845153374e+21,3.186927659205494034e-01,-1.372395437302722958e-12,3.213897521983668128e-14,-1.340256462082886264e-12
9.856511907451298120e+21,3.194277965582994483e-01,-1.366086705931586764e-12,3.221310031453166621e-14,-1.333873605617055079e-12
9.879244893599880446e+21,3.201645224652749366e-01,-1.359806975015006088e-12,3.228739637079671863e-14,-1.327519578644209356e-12
9.902030310939543208e+21,3.209029475514321716e-01,-1.353556111241495304e-12,3.236186378293631321e-14,-1.321194247458559035e-12
9.924868280397202457e+21,3.216430757357456316e-01,-1.347333981912381184e-12,3.243650294616439289e-14,-1.314897478966216873e-12
9.947758923178672390e+21,3.223849109462281759e-01,-1.341140454938992581e-12,3.251131425660639470e-14,-1.308629140682386117e-12
9.970702360769313374e+21,3.231284571199523059e-01,-1.334975398839853950e-12,3.258629811130136387e-14,-1.302389100728552605e-12
9.993698714934690447e+21,3.238737182030710926e-01,-1.328838682737889982e-12,3.266145490820410584e-14,-1.296177227829685971e-12
1.001674810772119408e+22,3.246206981508388267e-01,-1.322730176357655679e-12,3.273678504618723735e-14,-1.289993391311468504e-12
1.003985066145671125e+22,3.253694009276321686e-01,-1.316649750022562387e-12,3.281228892504335101e-14,-1.283837461097518967e-12
1.006300649875125882e+22,3.261198305069712977e-01,-1.310597274652131507e-12,3.288796694548711056e-14,-1.277709307706644479e-12
1.008621574249764618e+22,3.268719908715408962e-01,-1.304572621759248799e-12,3.296381950915738391e-14,-1.271608802250091396e-12
1.010947851587211284e+22,3.276258860132110207e-01,-1.298575663447442320e-12,3.303984701861936995e-14,-1.265535816428823045e-12
1.013279494233500366e+22,3.283815199330589185e-01,-1.292606272408160971e-12,3.311604987736676317e-14,-1.259490222530794227e-12
1.015616514563140223e+22,3.291388966413896222e-01,-1.286664321918077271e-12,3.319242848982384887e-14,-1.253471893428253391e-12
1.017958924979179985e+22,3.298980201577576543e-01,-1.280749685836394781e-12,3.326898326134768671e-14,-1.247480702575047025e-12
1.020306737913275194e+22,3.306588945109881772e-01,-1.274862238602170467e-12,3.334571459823025013e-14,-1.241516524003940205e-12
1.022659965825753022e+22,3.314215237391982538e-01,-1.269001855231650199e-12,3.342262290770055943e-14,-1.235579232323949665e-12
1.025018621205680017e+22,3.321859118898186636e-01,-1.263168411315613326e-12,3.349970859792689686e-14,-1.229668702717686359e-12
1.027382716570927104e+22,3.329520630196150521e-01,-1.257361783016732605e-12,3.357697207801892711e-14,-1.223784810938713773e-12
